,year_month_day_hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wf
9886,2014-07-16 07:00:00,54.0,77.0,2.0,7.0,500.0,124.0,24.5,995.8,19.6,0.0,4.0
9887,2014-07-16 08:00:00,61.0,100.0,2.0,15.0,600.0,69.0,26.0,996.1,20.6,0.0,4.0
9888,2014-07-16 09:00:00,83.0,123.0,3.0,18.0,700.0,72.0,26.3,995.7,20.8,0.0,4.0
9889,2014-07-16 10:00:00,124.0,150.0,5.0,16.0,900.0,92.0,27.1,996.2,21.6,0.0,4.0
9890,2014-07-16 11:00:00,150.0,160.0,7.0,15.0,1000.0,108.0,28.2,995.7,21.5,0.0,4.0
9891,2014-07-16 12:00:00,161.0,165.0,8.0,24.0,1100.0,117.0,29.7,994.7,20.3,0.0,2.5
9892,2014-07-16 13:00:00,162.0,123.0,7.0,21.0,900.0,160.0,30.4,992.8,18.2,0.0,4.0
9893,2014-07-16 14:00:00,122.0,88.0,6.0,10.0,800.0,202.0,31.9,992.4,18.5,0.0,2.5
9894,2014-07-16 15:00:00,100.0,40.0,5.0,9.0,700.0,210.0,31.3,992.6,19.6,0.0,2.5
9895,2014-07-16 16:00:00,52.0,61.0,3.0,5.0,500.0,203.0,30.5,993.3,20.7,0.0,2.5
9896,2014-07-16 17:00:00,100.0,152.0,5.0,13.0,900.0,248.0,28.4,994.0,22.6,1.0,2.5
9897,2014-07-16 18:00:00,151.0,216.0,5.0,23.0,1300.0,248.0,21.1,995.4,19.4,14.5,4.0
9898,2014-07-16 20:00:00,25.0,5.0,2.0,5.0,600.0,389.0,21.6,996.6,19.2,0.0,4.0
9899,2014-07-16 21:00:00,21.0,14.0,2.0,6.0,500.0,140.0,21.6,997.0,19.3,0.1,4.0
9900,2014-07-16 22:00:00,27.0,16.0,2.0,4.0,400.0,269.0,21.9,996.9,19.5,0.0,4.0
9901,2014-07-16 23:00:00,38.0,49.0,2.0,8.0,500.0,182.0,22.0,995.8,19.4,0.0,4.0
9902,2014-07-17 00:00:00,47.0,41.0,2.0,6.0,600.0,74.0,21.7,996.0,18.9,0.0,4.0
9903,2014-07-17 01:00:00,54.0,48.0,2.0,14.0,600.0,102.0,22.3,996.6,18.9,0.0,4.0
9904,2014-07-17 02:00:00,55.0,55.0,2.0,15.0,600.0,89.0,22.5,996.4,19.9,0.0,4.0
9905,2014-07-17 03:00:00,67.0,42.0,2.0,14.0,600.0,151.0,22.9,996.8,19.9,0.0,4.0
9906,2014-07-17 04:00:00,71.0,58.0,2.0,5.0,700.0,55.0,22.5,997.4,20.0,0.0,4.0
9907,2014-07-17 05:00:00,72.0,67.0,2.0,12.0,800.0,55.0,22.8,997.2,20.1,0.0,4.0
9908,2014-07-17 06:00:00,77.0,65.0,2.0,22.0,800.0,33.0,23.0,997.3,20.3,0.0,4.0
9909,2014-07-17 07:00:00,83.0,73.0,2.0,35.0,800.0,15.0,23.5,997.2,20.0,0.0,4.0
9910,2014-07-17 08:00:00,77.0,63.0,2.0,19.0,800.0,31.0,25.1,997.1,20.4,0.0,4.0
9911,2014-07-17 09:00:00,91.0,76.0,3.0,16.0,1000.0,55.0,26.6,997.0,20.7,0.0,4.0
9912,2014-07-17 10:00:00,125.0,131.0,6.0,7.0,1200.0,96.0,27.1,997.1,20.7,0.0,4.0
9913,2014-07-17 11:00:00,124.0,136.0,6.0,9.0,1200.0,107.0,28.0,996.8,21.3,0.0,4.0
9914,2014-07-17 12:00:00,124.0,134.0,7.0,10.0,2900.0,120.0,28.2,996.7,21.0,0.0,4.0
9915,2014-07-17 13:00:00,115.0,115.0,7.0,12.0,1500.0,295.0,28.8,996.5,21.1,0.0,4.0
9916,2014-07-17 14:00:00,117.0,111.0,6.0,18.0,1500.0,152.0,28.1,996.6,21.4,0.0,4.0
9917,2014-07-17 15:00:00,130.0,134.0,5.0,20.0,1400.0,182.0,27.7,996.6,21.3,0.0,4.0
9918,2014-07-17 16:00:00,154.0,159.0,4.0,26.0,1800.0,170.0,27.6,996.7,21.9,0.0,4.0
9919,2014-07-17 17:00:00,166.0,173.0,4.0,34.0,2200.0,147.0,27.5,996.6,22.0,0.0,4.0
9920,2014-07-17 18:00:00,161.0,157.0,3.0,28.0,2200.0,138.0,27.4,997.4,21.9,0.0,4.0
9921,2014-07-17 19:00:00,168.0,164.0,2.0,27.0,2200.0,140.0,27.3,997.6,22.0,0.0,4.0
9922,2014-07-17 20:00:00,161.0,158.0,2.0,25.0,2100.0,106.0,27.1,998.4,22.1,0.0,4.0
9923,2014-07-17 21:00:00,154.0,149.0,2.0,17.0,2000.0,231.0,26.6,998.4,22.4,0.0,4.0
9924,2014-07-17 22:00:00,156.0,153.0,2.0,15.0,2100.0,90.0,26.4,998.1,22.3,0.0,4.0
9925,2014-07-17 23:00:00,161.0,145.0,2.0,13.0,2300.0,84.0,25.9,997.7,22.6,0.0,4.0
9926,2014-07-18 00:00:00,166.0,151.0,2.0,13.0,2300.0,78.0,26.3,997.7,22.4,0.0,4.0
9927,2014-07-18 01:00:00,164.0,146.0,2.0,12.0,2300.0,73.0,26.1,998.0,22.6,0.0,4.0
9928,2014-07-18 02:00:00,167.0,155.0,2.0,13.0,2200.0,79.0,26.2,998.1,22.5,0.0,4.0
9929,2014-07-18 03:00:00,149.0,135.0,2.0,11.0,2100.0,72.0,26.5,998.3,21.9,0.0,4.0
9930,2014-07-18 04:00:00,147.0,120.0,2.0,11.0,2000.0,64.0,26.3,998.2,21.9,0.0,4.0
9931,2014-07-18 05:00:00,137.0,113.0,2.0,11.0,1800.0,55.0,25.9,998.8,21.3,0.0,2.5
9932,2014-07-18 06:00:00,117.0,94.0,2.0,11.0,1500.0,58.0,25.8,999.6,21.0,0.0,4.0
9933,2014-07-18 07:00:00,128.0,126.0,2.0,35.0,1700.0,58.0,26.5,999.7,21.3,0.0,4.0
9934,2014-07-18 08:00:00,126.0,90.0,5.0,21.0,1500.0,76.0,27.0,999.5,21.5,0.0,4.0
9935,2014-07-18 09:00:00,116.0,107.0,8.0,26.0,1300.0,89.0,27.6,999.3,21.6,0.0,4.0
9936,2014-07-18 10:00:00,123.0,134.0,8.0,37.0,1400.0,79.0,28.8,999.3,22.1,0.0,4.0
9937,2014-07-18 11:00:00,137.0,146.0,9.0,32.0,1400.0,89.0,30.3,998.8,22.5,0.0,4.0
9938,2014-07-18 12:00:00,138.0,154.0,9.0,21.0,1400.0,114.0,30.8,998.2,22.7,0.0,4.0
9939,2014-07-18 13:00:00,151.0,152.0,9.0,14.0,1500.0,164.0,31.5,997.8,23.1,0.0,4.0
9940,2014-07-18 14:00:00,173.0,185.0,8.0,16.0,1700.0,202.0,32.0,997.3,23.0,0.0,4.0
9941,2014-07-18 15:00:00,178.0,177.0,10.0,19.0,1900.0,248.0,32.4,997.0,23.4,0.0,4.0
9942,2014-07-18 16:00:00,182.0,192.0,9.0,21.0,2000.0,277.0,32.3,996.8,23.5,0.0,4.0
9943,2014-07-18 17:00:00,190.0,214.0,9.0,25.0,2100.0,293.0,32.3,996.9,23.5,0.0,4.0
9944,2014-07-18 18:00:00,172.0,161.0,7.0,19.0,1900.0,261.0,32.0,997.2,23.5,0.0,4.0
9945,2014-07-18 19:00:00,151.0,156.0,5.0,14.0,1800.0,218.0,30.8,997.7,23.5,0.0,4.0
9946,2014-07-18 20:00:00,160.0,170.0,5.0,14.0,1800.0,254.0,30.7,998.3,23.4,0.0,4.0
9947,2014-07-18 21:00:00,158.0,172.0,5.0,13.0,1800.0,226.0,30.4,998.5,23.6,0.0,4.0
9948,2014-07-18 22:00:00,162.0,183.0,4.0,13.0,1800.0,211.0,29.5,998.8,23.7,0.0,4.0
9949,2014-07-18 23:00:00,165.0,161.0,3.0,14.0,1800.0,403.0,28.7,998.5,24.0,0.0,4.0
9950,2014-07-19 00:00:00,152.0,151.0,3.0,12.0,1700.0,174.0,27.8,998.7,23.8,0.0,4.0
9951,2014-07-19 01:00:00,150.0,150.0,2.0,15.0,1600.0,339.0,27.5,998.9,23.7,0.0,4.0
9952,2014-07-19 02:00:00,132.0,128.0,2.0,12.0,1400.0,115.0,27.2,998.9,24.3,0.0,4.0
9953,2014-07-19 03:00:00,129.0,120.0,2.0,13.0,1100.0,105.0,26.4,999.3,24.2,0.0,4.0
9954,2014-07-19 04:00:00,135.0,130.0,2.0,11.0,1200.0,100.0,25.7,999.7,23.4,0.0,4.0
9955,2014-07-19 05:00:00,142.0,126.0,2.0,14.0,1200.0,81.0,25.8,1000.2,23.3,0.0,4.0
9956,2014-07-19 06:00:00,142.0,133.0,2.0,15.0,1200.0,61.0,27.1,1000.8,23.8,0.0,4.0
9957,2014-07-19 07:00:00,141.0,150.0,2.0,26.0,1200.0,48.0,28.9,1000.8,23.8,0.0,4.0
9958,2014-07-19 08:00:00,146.0,168.0,2.0,21.0,1100.0,57.0,30.3,1000.9,24.2,0.0,4.0
9959,2014-07-19 09:00:00,152.0,157.0,3.0,31.0,1100.0,80.0,31.8,1000.7,23.9,0.0,2.5
9960,2014-07-19 10:00:00,145.0,177.0,4.0,29.0,1000.0,125.0,32.7,1000.4,23.6,0.0,4.0
9961,2014-07-19 11:00:00,125.0,131.0,5.0,22.0,900.0,181.0,34.3,999.9,23.3,0.0,4.0
9962,2014-07-19 12:00:00,89.0,64.0,4.0,19.0,700.0,197.0,34.7,999.3,22.4,0.0,4.0
9963,2014-07-19 13:00:00,73.0,75.0,3.0,21.0,600.0,223.0,35.7,998.8,22.3,0.0,2.5
9964,2014-07-19 14:00:00,60.0,51.0,2.0,17.0,600.0,223.0,36.2,998.2,22.0,0.0,2.5
9965,2014-07-19 15:00:00,66.0,67.0,2.0,15.0,500.0,211.0,35.7,997.6,21.6,0.0,2.5
9966,2014-07-19 16:00:00,54.0,75.0,2.0,14.0,500.0,197.0,35.9,997.1,21.0,0.0,2.5
9967,2014-07-19 17:00:00,50.0,42.0,2.0,13.0,500.0,182.0,34.9,997.1,21.6,0.0,2.5
9968,2014-07-19 18:00:00,42.0,34.0,2.0,13.0,500.0,170.0,33.8,997.8,21.9,0.0,2.5
9969,2014-07-19 19:00:00,46.0,84.0,2.0,15.0,500.0,165.0,33.1,998.2,22.5,0.0,2.5
9970,2014-07-19 20:00:00,55.0,95.0,2.0,14.0,500.0,156.0,32.5,999.0,22.6,0.0,4.0
9971,2014-07-19 21:00:00,59.0,87.0,2.0,14.0,500.0,169.0,32.4,999.0,22.5,0.0,4.0
9972,2014-07-19 22:00:00,57.0,89.0,2.0,15.0,500.0,139.0,28.9,999.4,23.6,0.0,2.5
9973,2014-07-19 23:00:00,61.0,109.0,2.0,19.0,600.0,124.0,27.7,999.2,22.9,0.0,4.0
9974,2014-07-20 00:00:00,51.0,87.0,2.0,11.0,600.0,246.0,27.7,998.6,23.3,0.0,4.0
9975,2014-07-20 01:00:00,50.0,50.0,2.0,10.0,600.0,87.0,27.4,998.0,23.2,0.0,4.0
9976,2014-07-20 02:00:00,47.0,19.0,2.0,8.0,500.0,69.0,26.7,998.2,23.6,0.0,4.0
9977,2014-07-20 03:00:00,41.0,32.0,2.0,8.0,500.0,48.0,26.6,998.0,23.3,0.0,4.0
9978,2014-07-20 04:00:00,35.0,27.0,2.0,9.0,500.0,45.0,26.4,998.5,23.5,0.0,4.0
9979,2014-07-20 05:00:00,37.0,18.0,2.0,9.0,500.0,34.0,26.7,998.6,23.8,0.0,4.0
9980,2014-07-20 06:00:00,42.0,50.0,2.0,11.0,500.0,61.0,27.9,998.8,23.9,0.0,4.0
9981,2014-07-20 07:00:00,51.0,85.0,2.0,17.0,600.0,23.0,28.1,998.8,23.9,0.0,4.0
9982,2014-07-20 08:00:00,56.0,70.0,2.0,21.0,600.0,43.0,28.5,998.4,24.1,0.0,4.0
9983,2014-07-20 09:00:00,79.0,100.0,3.0,26.0,600.0,60.0,29.0,997.9,24.3,0.0,4.0
9984,2014-07-20 10:00:00,90.0,114.0,3.0,26.0,700.0,75.0,31.2,997.1,23.8,0.0,4.0
9985,2014-07-20 11:00:00,94.0,129.0,3.0,27.0,700.0,96.0,31.7,996.2,23.8,0.0,4.0
9986,2014-07-20 12:00:00,96.0,119.0,4.0,28.0,700.0,130.0,32.7,995.6,23.4,0.0,2.5
9987,2014-07-20 13:00:00,92.0,104.0,5.0,22.0,700.0,179.0,33.9,994.7,23.3,0.0,2.5
9988,2014-07-20 14:00:00,90.0,102.0,4.0,19.0,700.0,215.0,34.0,993.9,23.4,0.0,4.0
9989,2014-07-20 15:00:00,85.0,98.0,3.0,15.0,700.0,211.0,33.9,993.1,23.9,0.0,2.5
9990,2014-07-20 16:00:00,91.0,110.0,3.0,14.0,800.0,201.0,33.9,992.8,23.6,0.0,2.5
9991,2014-07-20 17:00:00,110.0,137.0,6.0,14.0,1000.0,210.0,34.0,992.5,22.8,0.0,4.0
9992,2014-07-20 18:00:00,91.0,132.0,8.0,13.0,900.0,221.0,33.3,992.8,23.3,0.0,2.5
9993,2014-07-20 19:00:00,80.0,119.0,7.0,15.0,900.0,183.0,32.8,993.0,23.2,0.0,2.5
9994,2014-07-20 20:00:00,91.0,140.0,9.0,17.0,1000.0,187.0,32.6,993.1,23.3,0.0,4.0
9995,2014-07-20 21:00:00,91.0,148.0,7.0,18.0,900.0,162.0,32.5,992.6,23.5,0.0,4.0
9996,2014-07-20 22:00:00,86.0,118.0,5.0,17.0,900.0,123.0,32.3,992.1,23.3,0.0,4.0
9997,2014-07-20 23:00:00,79.0,114.0,5.0,26.0,800.0,235.0,30.9,991.6,23.8,0.0,4.0
9998,2014-07-21 00:00:00,78.0,107.0,5.0,25.0,800.0,93.0,30.4,991.4,23.6,0.0,4.0
9999,2014-07-21 01:00:00,72.0,97.0,3.0,23.0,700.0,61.0,29.2,990.8,23.9,0.0,4.0
10000,2014-07-21 02:00:00,67.0,83.0,2.0,21.0,700.0,54.0,29.3,990.9,23.7,0.0,4.0
10001,2014-07-21 03:00:00,68.0,93.0,2.0,19.0,600.0,54.0,29.4,991.4,22.9,0.0,2.5
10002,2014-07-21 04:00:00,65.0,99.0,2.0,18.0,600.0,53.0,28.9,992.7,20.1,0.0,2.5
10003,2014-07-21 05:00:00,59.0,5.0,2.0,8.0,600.0,83.0,24.5,993.5,21.8,2.0,4.0
10004,2014-07-21 06:00:00,16.0,66.0,2.0,6.0,400.0,64.0,24.9,993.4,21.2,0.2,4.0
10005,2014-07-21 07:00:00,16.0,5.0,2.0,6.0,400.0,58.0,25.7,994.1,20.7,0.0,4.0
10006,2014-07-21 08:00:00,13.0,5.0,2.0,6.0,300.0,154.0,26.9,994.2,20.0,0.0,2.5
10007,2014-07-21 09:00:00,11.0,20.0,2.0,8.0,400.0,56.0,27.9,994.5,19.9,0.0,4.0
10008,2014-07-21 10:00:00,7.0,17.0,7.0,9.0,400.0,64.0,29.6,994.3,17.8,0.0,2.5
10009,2014-07-21 11:00:00,14.0,5.0,11.0,11.0,500.0,66.0,31.3,994.0,18.3,0.0,4.0
10010,2014-07-21 12:00:00,17.0,15.0,13.0,14.0,400.0,67.0,31.5,993.9,17.8,0.0,2.5
10011,2014-07-21 13:00:00,15.0,18.0,15.0,14.0,400.0,77.0,34.6,993.2,16.0,0.0,2.5
10012,2014-07-21 14:00:00,14.0,5.0,9.0,9.0,300.0,99.0,34.0,993.0,14.0,0.0,2.5
10013,2014-07-21 15:00:00,3.0,5.0,6.0,10.0,300.0,113.0,34.4,993.3,14.3,0.0,2.5
10014,2014-07-21 16:00:00,5.0,13.0,4.0,11.0,300.0,113.0,34.2,993.4,14.7,0.0,2.5
10015,2014-07-21 17:00:00,4.0,20.0,2.0,12.0,200.0,114.0,33.1,993.6,15.1,0.0,2.5
10016,2014-07-21 18:00:00,7.0,5.0,2.0,10.0,200.0,93.0,31.8,994.4,14.0,0.0,2.5
10017,2014-07-21 19:00:00,6.0,5.0,2.0,9.0,200.0,86.0,31.0,995.4,14.2,0.0,4.0
10018,2014-07-21 20:00:00,4.0,10.0,2.0,9.0,200.0,169.0,30.1,996.2,13.4,0.0,4.0
10019,2014-07-21 21:00:00,3.0,5.0,2.0,9.0,200.0,76.0,29.5,996.4,13.7,0.0,4.0
10020,2014-07-21 22:00:00,3.0,5.0,2.0,9.0,200.0,163.0,29.2,996.1,13.8,0.0,4.0
10021,2014-07-21 23:00:00,3.0,5.0,2.0,9.0,200.0,72.0,29.1,996.0,14.1,0.0,4.0
10022,2014-07-22 00:00:00,3.0,5.0,2.0,11.0,200.0,67.0,28.6,996.3,14.4,0.0,4.0
10023,2014-07-22 01:00:00,6.0,18.0,2.0,11.0,200.0,59.0,28.6,996.5,14.1,0.0,4.0
10024,2014-07-22 02:00:00,7.0,5.0,2.0,14.0,200.0,60.0,27.8,997.1,15.1,0.0,4.0
10025,2014-07-22 03:00:00,5.0,17.0,2.0,17.0,300.0,53.0,28.5,997.1,14.0,0.0,4.0
10026,2014-07-22 04:00:00,3.0,9.0,3.0,16.0,300.0,53.0,27.7,997.5,14.7,0.0,4.0
10027,2014-07-22 05:00:00,8.0,25.0,10.0,20.0,400.0,47.0,27.2,997.9,15.2,0.0,4.0
10028,2014-07-22 06:00:00,9.0,27.0,13.0,21.0,400.0,44.0,27.4,997.9,15.1,0.0,4.0
10029,2014-07-22 07:00:00,8.0,22.0,11.0,21.0,400.0,45.0,26.7,998.6,16.6,0.0,4.0
10030,2014-07-22 08:00:00,9.0,19.0,11.0,19.0,400.0,47.0,27.4,998.7,15.7,0.0,4.0
10031,2014-07-22 09:00:00,6.0,13.0,9.0,16.0,300.0,56.0,27.4,998.8,15.7,0.0,4.0
10032,2014-07-22 10:00:00,5.0,16.0,6.0,13.0,300.0,61.0,27.9,998.9,15.5,0.0,4.0
10033,2014-07-22 11:00:00,3.0,17.0,8.0,13.0,300.0,58.0,28.3,998.6,15.9,0.0,4.0
10034,2014-07-22 12:00:00,9.0,21.0,19.0,17.0,400.0,56.0,28.7,998.6,16.6,0.0,4.0
10035,2014-07-22 13:00:00,13.0,18.0,19.0,21.0,500.0,49.0,28.3,998.4,16.6,0.0,4.0
10036,2014-07-22 14:00:00,12.0,45.0,12.0,21.0,400.0,51.0,28.3,998.3,17.5,0.0,4.0
10037,2014-07-22 15:00:00,15.0,27.0,9.0,20.0,400.0,120.0,29.4,997.8,15.9,0.0,4.0
10038,2014-07-22 16:00:00,11.0,9.0,6.0,17.0,400.0,61.0,28.6,997.6,15.2,0.0,4.0
10039,2014-07-22 17:00:00,3.0,10.0,4.0,14.0,400.0,71.0,27.9,997.5,15.9,0.0,4.0
10040,2014-07-22 18:00:00,9.0,10.0,2.0,15.0,300.0,70.0,27.3,997.5,16.0,0.0,4.0
10041,2014-07-22 19:00:00,12.0,27.0,7.0,22.0,400.0,63.0,26.9,997.6,15.6,0.0,4.0
10042,2014-07-22 20:00:00,9.0,5.0,11.0,20.0,400.0,140.0,26.6,998.0,15.3,0.0,4.0
10043,2014-07-22 21:00:00,10.0,14.0,8.0,15.0,400.0,72.0,25.9,997.7,15.6,0.0,4.0
10044,2014-07-22 22:00:00,10.0,14.0,15.0,17.0,400.0,69.0,26.3,997.5,14.7,0.0,4.0
10045,2014-07-22 23:00:00,10.0,14.0,16.0,17.0,400.0,70.0,26.4,997.5,15.1,0.0,4.0
10046,2014-07-23 00:00:00,11.0,23.0,15.0,16.0,400.0,68.0,25.6,996.7,15.3,0.0,4.0
10047,2014-07-23 01:00:00,9.0,5.0,23.0,18.0,600.0,61.0,24.9,996.4,15.5,0.0,4.0
10048,2014-07-23 02:00:00,8.0,7.0,13.0,16.0,500.0,62.0,24.3,996.3,15.2,0.0,4.0
10049,2014-07-23 03:00:00,9.0,19.0,10.0,13.0,400.0,68.0,24.5,996.2,15.1,0.0,4.0
10050,2014-07-23 04:00:00,6.0,5.0,8.0,14.0,300.0,78.0,24.1,996.1,15.8,0.0,4.0
10051,2014-07-23 05:00:00,5.0,7.0,9.0,5.0,300.0,163.0,24.6,996.2,15.2,0.0,4.0
10052,2014-07-23 06:00:00,8.0,10.0,19.0,5.0,400.0,71.0,24.9,996.2,15.5,0.0,4.0
10053,2014-07-23 07:00:00,11.0,22.0,24.0,7.0,500.0,67.0,25.8,996.8,15.8,0.0,4.0
10054,2014-07-23 08:00:00,11.0,17.0,12.0,5.0,400.0,68.0,27.4,996.5,14.4,0.0,2.5
10055,2014-07-23 09:00:00,15.0,26.0,23.0,9.0,600.0,66.0,28.7,995.8,14.1,0.0,2.5
10056,2014-07-23 10:00:00,11.0,23.0,22.0,8.0,600.0,67.0,29.0,995.7,17.5,0.0,4.0
10057,2014-07-23 11:00:00,12.0,34.0,11.0,7.0,500.0,74.0,30.1,995.3,15.8,0.0,4.0
10058,2014-07-23 12:00:00,3.0,25.0,8.0,8.0,500.0,168.0,31.1,995.0,14.3,0.0,4.0
10059,2014-07-23 13:00:00,15.0,14.0,6.0,7.0,400.0,94.0,31.5,994.4,14.2,0.0,4.0
10060,2014-07-23 14:00:00,3.0,51.0,4.0,11.0,400.0,97.0,31.4,993.9,15.0,0.0,2.5
10061,2014-07-26 10:00:00,76.0,127.0,6.0,35.0,1200.0,152.0,31.4,1000.4,18.0,0.0,4.0
10062,2014-07-26 11:00:00,81.0,148.0,6.0,44.0,1200.0,190.0,32.2,1000.1,19.1,0.0,2.5
10063,2014-07-26 12:00:00,100.0,159.0,8.0,24.0,1300.0,253.0,33.4,999.4,18.7,0.0,4.0
10064,2014-07-26 13:00:00,101.0,141.0,7.0,21.0,1200.0,278.0,34.6,999.0,18.6,0.0,4.0
10065,2014-07-26 14:00:00,87.0,125.0,5.0,23.0,1100.0,320.0,35.3,998.5,18.4,0.0,4.0
10066,2014-07-26 15:00:00,94.0,153.0,5.0,29.0,1200.0,400.0,35.1,998.1,16.9,0.0,2.5
10067,2014-07-26 16:00:00,105.0,149.0,7.0,26.0,1200.0,387.0,34.8,997.8,16.2,0.0,2.5
10068,2014-07-26 17:00:00,61.0,103.0,8.0,16.0,800.0,287.0,33.8,997.9,16.6,0.0,2.5
10069,2014-07-26 18:00:00,66.0,126.0,11.0,16.0,900.0,279.0,32.8,998.4,16.6,0.0,2.5
10070,2014-07-26 19:00:00,79.0,145.0,17.0,20.0,1100.0,285.0,32.0,998.9,16.7,0.0,4.0
10071,2014-07-26 20:00:00,81.0,139.0,17.0,21.0,1100.0,269.0,31.3,999.7,16.9,0.0,4.0
10072,2014-07-26 21:00:00,77.0,131.0,12.0,23.0,1000.0,225.0,30.6,1000.0,16.6,0.0,4.0
10073,2014-07-26 22:00:00,73.0,120.0,10.0,19.0,1000.0,199.0,29.5,1000.3,17.0,0.0,4.0
10074,2014-07-26 23:00:00,68.0,105.0,5.0,18.0,900.0,151.0,28.6,1000.6,16.8,0.0,4.0
10075,2014-07-27 00:00:00,65.0,97.0,4.0,17.0,800.0,139.0,27.0,1000.9,16.9,0.0,4.0
10076,2014-07-27 01:00:00,65.0,98.0,4.0,16.0,800.0,128.0,26.6,1001.0,16.8,0.0,4.0
10077,2014-07-27 02:00:00,68.0,96.0,5.0,16.0,800.0,125.0,26.1,1001.0,16.6,0.0,4.0
10078,2014-07-27 03:00:00,69.0,94.0,3.0,17.0,800.0,113.0,25.1,1001.1,16.8,0.0,4.0
10079,2014-07-27 04:00:00,70.0,90.0,2.0,16.0,800.0,86.0,24.7,1001.3,16.7,0.0,4.0
10080,2014-07-27 05:00:00,71.0,90.0,3.0,19.0,800.0,80.0,23.8,1001.5,16.8,0.0,4.0
10081,2014-07-27 06:00:00,74.0,95.0,3.0,21.0,800.0,72.0,24.4,1001.8,17.4,0.0,4.0
10082,2014-07-27 07:00:00,76.0,101.0,4.0,22.0,800.0,68.0,26.8,1001.8,17.3,0.0,4.0
10083,2014-07-27 08:00:00,82.0,121.0,5.0,28.0,800.0,69.0,28.4,1001.6,17.6,0.0,4.0
10084,2014-07-27 09:00:00,93.0,132.0,11.0,29.0,800.0,105.0,30.0,1001.3,17.1,0.0,4.0
10085,2014-07-27 10:00:00,94.0,139.0,11.0,28.0,800.0,141.0,30.9,1000.8,17.2,0.0,2.5
10086,2014-07-27 11:00:00,112.0,174.0,12.0,42.0,900.0,168.0,32.6,1000.1,18.0,0.0,4.0
10087,2014-07-27 12:00:00,132.0,184.0,17.0,28.0,1000.0,236.0,33.7,999.0,18.2,0.0,4.0
10088,2014-07-27 13:00:00,129.0,179.0,16.0,27.0,1000.0,278.0,34.9,998.0,17.6,0.0,2.5
10089,2014-07-27 14:00:00,136.0,205.0,16.0,35.0,1100.0,337.0,35.5,997.0,17.7,0.0,2.5
10090,2014-07-27 15:00:00,137.0,195.0,28.0,29.0,1300.0,351.0,35.3,996.3,18.4,0.0,4.0
10091,2014-07-27 16:00:00,128.0,183.0,36.0,20.0,1400.0,322.0,35.0,995.7,18.6,0.0,4.0
10092,2014-07-27 17:00:00,121.0,188.0,26.0,20.0,1300.0,306.0,33.7,995.5,18.6,0.0,2.5
10093,2014-07-27 18:00:00,116.0,175.0,18.0,21.0,1100.0,286.0,32.8,995.6,18.9,0.0,4.0
10094,2014-07-27 19:00:00,119.0,175.0,16.0,23.0,1100.0,269.0,31.8,995.9,19.1,0.0,4.0
10095,2014-07-27 20:00:00,117.0,177.0,13.0,26.0,1000.0,244.0,31.1,996.5,19.1,0.0,4.0
10096,2014-07-27 21:00:00,119.0,171.0,10.0,22.0,1000.0,204.0,30.3,996.5,19.0,0.0,4.0
10097,2014-07-27 22:00:00,119.0,165.0,8.0,20.0,1000.0,183.0,29.2,996.4,18.9,0.0,4.0
10098,2014-07-27 23:00:00,117.0,145.0,6.0,18.0,1000.0,164.0,27.9,996.4,18.9,0.0,4.0
10099,2014-07-28 00:00:00,120.0,148.0,6.0,17.0,1000.0,169.0,27.4,996.1,18.9,0.0,4.0
10100,2014-07-28 01:00:00,122.0,141.0,4.0,17.0,1000.0,141.0,26.3,996.2,18.9,0.0,4.0
10101,2014-07-28 02:00:00,120.0,141.0,4.0,16.0,1000.0,135.0,26.1,996.2,18.5,0.0,4.0
10102,2014-07-28 03:00:00,126.0,138.0,3.0,16.0,1000.0,127.0,25.8,996.4,18.7,0.0,4.0
10103,2014-07-28 04:00:00,123.0,137.0,3.0,17.0,900.0,122.0,24.1,996.6,18.7,0.0,4.0
10104,2014-07-28 05:00:00,125.0,137.0,3.0,18.0,900.0,100.0,24.5,996.9,19.1,0.0,4.0
10105,2014-07-28 06:00:00,126.0,137.0,3.0,19.0,900.0,84.0,25.1,997.2,19.2,0.0,4.0
10106,2014-07-28 07:00:00,130.0,142.0,3.0,20.0,900.0,74.0,26.6,997.1,19.7,0.0,4.0
10107,2014-07-28 08:00:00,136.0,150.0,5.0,23.0,900.0,69.0,27.9,997.0,19.9,0.0,4.0
10108,2014-07-28 09:00:00,142.0,154.0,7.0,24.0,900.0,91.0,29.7,996.7,21.1,0.0,4.0
10109,2014-07-28 10:00:00,148.0,158.0,7.0,21.0,900.0,129.0,30.6,996.0,20.8,0.0,2.5
10110,2014-07-28 11:00:00,163.0,182.0,7.0,26.0,1000.0,170.0,32.0,995.6,20.6,0.0,2.5
10111,2014-07-28 12:00:00,170.0,182.0,8.0,21.0,1000.0,220.0,33.9,994.6,19.9,0.0,4.0
10112,2014-07-28 13:00:00,175.0,188.0,8.0,28.0,1100.0,292.0,35.5,993.9,17.2,0.0,2.5
10113,2014-07-28 14:00:00,160.0,176.0,10.0,30.0,1200.0,334.0,35.9,993.4,14.5,0.0,2.5
10114,2014-07-28 15:00:00,100.0,94.0,19.0,15.0,1000.0,255.0,35.3,992.5,18.4,0.0,2.5
10115,2014-07-28 16:00:00,78.0,126.0,15.0,14.0,800.0,244.0,34.9,992.2,18.0,0.0,2.5
